human_time_ai_min,human_time_base_min,run_id,sector,risk_score,notes,correctness_score,task_source,completeness_score,task_text,policy_id,review_effort_min,hallucination_flag,annotator_id,risk_class,quality_score,task_id,difficulty_label
6,5,ds_batch,,5,AI自动标注 - 响应长度: 58字符,4,,4,,pl_deepseek_pro,3,0,assistant_demo_v1,,4,cmmlu-039,
6,5,ds_batch,,3,AI自动标注 - 响应长度: 5字符,1,,1,,pl_deepseek_flash,3,0,assistant_demo_v1,,1,cmmlu-040,
6,5,ds_batch,,5,AI自动标注 - 响应长度: 76字符,4,,3,,pl_deepseek_pro,3,0,assistant_demo_v1,,4,cmmlu-040,
6,5,ds_batch,,5,AI自动标注 - 响应长度: 82字符,4,,3,,pl_deepseek_flash,3,0,assistant_demo_v1,,4,cmmlu-041,
7,5,ds_batch,,5,AI自动标注 - 响应长度: 267字符,8,,9,,pl_deepseek_pro,3,0,assistant_demo_v1,,7,cmmlu-041,
6,5,ds_batch,,5,AI自动标注 - 响应长度: 134字符,5,,3,,pl_deepseek_flash,3,0,assistant_demo_v1,,5,cmmlu-042,
7,5,ds_batch,,5,AI自动标注 - 响应长度: 202字符,8,,7,,pl_deepseek_pro,3,0,assistant_demo_v1,,7,cmmlu-042,
6,5,ds_batch,,4,AI自动标注 - 响应长度: 36字符,3,,3,,pl_deepseek_flash,3,0,assistant_demo_v1,,3,cmmlu-043,
6,5,ds_batch,,5,AI自动标注 - 响应长度: 112字符,5,,3,,pl_deepseek_pro,3,0,assistant_demo_v1,,5,cmmlu-043,
6,5,ds_batch,,5,AI自动标注 - 响应长度: 81字符,4,,3,,pl_deepseek_flash,3,0,assistant_demo_v1,,4,cmmlu-044,
6,5,ds_batch,,5,AI自动标注 - 响应长度: 119字符,5,,4,,pl_deepseek_pro,3,0,assistant_demo_v1,,5,cmmlu-044,
6,5,ds_batch,,3,AI自动标注 - 响应长度: 8字符,1,,1,,pl_deepseek_flash,3,0,assistant_demo_v1,,1,cmmlu-045,
7,5,ds_batch,,5,AI自动标注 - 响应长度: 314字符,8,,9,,pl_deepseek_pro,3,0,assistant_demo_v1,,7,cmmlu-045,
22,20,ds_batch,,5,AI自动标注 - 响应长度: 387字符,8,,8,,pl_deepseek_flash,10,1,assistant_demo_v1,,7,code-001,
22,20,ds_batch,,5,AI自动标注 - 响应长度: 432字符,9,,9,,pl_deepseek_pro,10,0,assistant_demo_v1,,8,code-001,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 609字符,10,,10,,pl_deepseek_flash,10,0,assistant_demo_v1,,9,code-002,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 633字符,10,,9,,pl_deepseek_pro,10,0,assistant_demo_v1,,9,code-002,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 598字符,9,,10,,pl_deepseek_flash,10,0,assistant_demo_v1,,8,code-003,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 791字符,10,,10,,pl_deepseek_pro,10,0,assistant_demo_v1,,9,code-003,
21,20,ds_batch,,5,AI自动标注 - 响应长度: 145字符,5,,3,,pl_deepseek_flash,10,0,assistant_demo_v1,,5,code-004,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 716字符,10,,10,,pl_deepseek_pro,10,0,assistant_demo_v1,,9,code-004,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 909字符,10,,10,,pl_deepseek_flash,10,0,assistant_demo_v1,,9,code-005,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 1342字符,10,,10,,pl_deepseek_pro,10,0,assistant_demo_v1,,9,code-005,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 1191字符,10,,10,,pl_deepseek_flash,10,0,assistant_demo_v1,,9,code-006,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 805字符,10,,10,,pl_deepseek_pro,10,1,assistant_demo_v1,,9,code-006,
22,20,ds_batch,,5,AI自动标注 - 响应长度: 466字符,9,,9,,pl_deepseek_flash,10,1,assistant_demo_v1,,8,code-007,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 663字符,10,,10,,pl_deepseek_pro,10,1,assistant_demo_v1,,9,code-007,
22,20,ds_batch,,5,AI自动标注 - 响应长度: 430字符,9,,9,,pl_deepseek_flash,10,0,assistant_demo_v1,,8,code-008,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 682字符,10,,10,,pl_deepseek_pro,10,0,assistant_demo_v1,,9,code-008,
21,20,ds_batch,,5,AI自动标注 - 响应长度: 101字符,5,,3,,pl_deepseek_flash,10,0,assistant_demo_v1,,5,code-009,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 688字符,10,,10,,pl_deepseek_pro,10,0,assistant_demo_v1,,9,code-009,
21,20,ds_batch,,5,AI自动标注 - 响应长度: 136字符,5,,3,,pl_deepseek_flash,10,0,assistant_demo_v1,,5,code-010,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 563字符,9,,10,,pl_deepseek_pro,10,0,assistant_demo_v1,,8,code-010,
21,20,ds_batch,,5,AI自动标注 - 响应长度: 200字符,8,,6,,pl_deepseek_flash,10,0,assistant_demo_v1,,7,code-011,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 801字符,10,,10,,pl_deepseek_pro,10,0,assistant_demo_v1,,9,code-011,
22,20,ds_batch,,5,AI自动标注 - 响应长度: 374字符,8,,8,,pl_deepseek_flash,10,0,assistant_demo_v1,,7,code-012,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 718字符,10,,10,,pl_deepseek_pro,10,0,assistant_demo_v1,,9,code-012,
22,20,ds_batch,,5,AI自动标注 - 响应长度: 463字符,9,,8,,pl_deepseek_flash,10,0,assistant_demo_v1,,8,code-013,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 844字符,10,,10,,pl_deepseek_pro,10,0,assistant_demo_v1,,9,code-013,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 677字符,10,,10,,pl_deepseek_flash,10,1,assistant_demo_v1,,9,code-014,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 786字符,10,,10,,pl_deepseek_pro,10,1,assistant_demo_v1,,9,code-014,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 815字符,10,,10,,pl_deepseek_flash,10,0,assistant_demo_v1,,9,code-015,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 1117字符,10,,10,,pl_deepseek_pro,10,1,assistant_demo_v1,,9,code-015,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 1136字符,10,,10,,pl_deepseek_flash,10,0,assistant_demo_v1,,9,code-016,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 1064字符,10,,10,,pl_deepseek_pro,10,0,assistant_demo_v1,,9,code-016,
21,20,ds_batch,,5,AI自动标注 - 响应长度: 122字符,5,,3,,pl_deepseek_flash,10,0,assistant_demo_v1,,5,code-017,
22,20,ds_batch,,5,AI自动标注 - 响应长度: 201字符,8,,7,,pl_deepseek_pro,10,0,assistant_demo_v1,,7,code-017,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 587字符,9,,10,,pl_deepseek_flash,10,0,assistant_demo_v1,,8,code-018,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 751字符,10,,10,,pl_deepseek_pro,10,0,assistant_demo_v1,,9,code-018,
22,20,ds_batch,,6,AI自动标注 - 响应长度: 443字符,7,,10,,pl_deepseek_flash,10,0,assistant_demo_v1,,8,code-019,
23,20,ds_batch,,6,AI自动标注 - 响应长度: 1583字符,7,,10,,pl_deepseek_pro,10,1,assistant_demo_v1,,9,code-019,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 1239字符,10,,10,,pl_deepseek_flash,10,0,assistant_demo_v1,,9,code-020,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 1007字符,10,,10,,pl_deepseek_pro,10,0,assistant_demo_v1,,9,code-020,
21,20,ds_batch,,5,AI自动标注 - 响应长度: 75字符,4,,3,,pl_deepseek_flash,10,1,assistant_demo_v1,,4,edu-001,
21,20,ds_batch,,5,AI自动标注 - 响应长度: 117字符,5,,7,,pl_deepseek_pro,10,1,assistant_demo_v1,,5,edu-001,
22,20,ds_batch,,5,AI自动标注 - 响应长度: 294字符,8,,8,,pl_deepseek_flash,10,1,assistant_demo_v1,,7,edu-002,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 836字符,10,,10,,pl_deepseek_pro,10,1,assistant_demo_v1,,9,edu-002,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 614字符,10,,10,,pl_deepseek_flash,10,0,assistant_demo_v1,,9,edu-003,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 707字符,10,,10,,pl_deepseek_pro,10,0,assistant_demo_v1,,9,edu-003,
22,20,ds_batch,,5,AI自动标注 - 响应长度: 396字符,8,,9,,pl_deepseek_flash,10,0,assistant_demo_v1,,7,edu-004,
22,20,ds_batch,,5,AI自动标注 - 响应长度: 425字符,9,,8,,pl_deepseek_pro,10,0,assistant_demo_v1,,8,edu-004,
22,20,ds_batch,,5,AI自动标注 - 响应长度: 421字符,9,,9,,pl_deepseek_flash,10,0,assistant_demo_v1,,8,edu-005,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 760字符,10,,10,,pl_deepseek_pro,10,0,assistant_demo_v1,,9,edu-005,
22,20,ds_batch,,6,AI自动标注 - 响应长度: 478字符,7,,10,,pl_deepseek_flash,10,0,assistant_demo_v1,,8,edu-006,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 785字符,10,,10,,pl_deepseek_pro,10,0,assistant_demo_v1,,9,edu-006,
22,20,ds_batch,,5,AI自动标注 - 响应长度: 408字符,9,,9,,pl_deepseek_flash,10,0,assistant_demo_v1,,8,edu-007,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 767字符,10,,10,,pl_deepseek_pro,10,0,assistant_demo_v1,,9,edu-007,
22,20,ds_batch,,5,AI自动标注 - 响应长度: 492字符,9,,10,,pl_deepseek_flash,10,0,assistant_demo_v1,,8,edu-008,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 908字符,10,,10,,pl_deepseek_pro,10,0,assistant_demo_v1,,9,edu-008,
23,20,ds_batch,,6,AI自动标注 - 响应长度: 805字符,7,,10,,pl_deepseek_flash,10,1,assistant_demo_v1,,9,edu-009,
23,20,ds_batch,,6,AI自动标注 - 响应长度: 1066字符,7,,10,,pl_deepseek_pro,10,1,assistant_demo_v1,,9,edu-009,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 719字符,10,,10,,pl_deepseek_flash,10,0,assistant_demo_v1,,9,edu-010,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 974字符,10,,10,,pl_deepseek_pro,10,0,assistant_demo_v1,,9,edu-010,
23,20,ds_batch,,6,AI自动标注 - 响应长度: 530字符,7,,9,,pl_deepseek_flash,10,0,assistant_demo_v1,,8,edu-011,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 835字符,10,,10,,pl_deepseek_pro,10,0,assistant_demo_v1,,9,edu-011,
22,20,ds_batch,,5,AI自动标注 - 响应长度: 303字符,8,,8,,pl_deepseek_flash,10,0,assistant_demo_v1,,7,edu-012,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 1125字符,10,,10,,pl_deepseek_pro,10,0,assistant_demo_v1,,9,edu-012,
21,20,ds_batch,,5,AI自动标注 - 响应长度: 151字符,6,,3,,pl_deepseek_flash,10,0,assistant_demo_v1,,6,edu-013,
22,20,ds_batch,,5,AI自动标注 - 响应长度: 419字符,9,,10,,pl_deepseek_pro,10,1,assistant_demo_v1,,8,edu-013,
22,20,ds_batch,,5,AI自动标注 - 响应长度: 288字符,8,,9,,pl_deepseek_flash,10,0,assistant_demo_v1,,7,edu-014,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 682字符,10,,10,,pl_deepseek_pro,10,1,assistant_demo_v1,,9,edu-014,
22,20,ds_batch,,6,AI自动标注 - 响应长度: 415字符,7,,10,,pl_deepseek_flash,10,0,assistant_demo_v1,,8,edu-015,
22,20,ds_batch,,5,AI自动标注 - 响应长度: 449字符,9,,9,,pl_deepseek_pro,10,0,assistant_demo_v1,,8,edu-015,
22,20,ds_batch,,5,AI自动标注 - 响应长度: 457字符,9,,9,,pl_deepseek_flash,10,0,assistant_demo_v1,,8,edu-016,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 589字符,9,,10,,pl_deepseek_pro,10,1,assistant_demo_v1,,8,edu-016,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 671字符,10,,10,,pl_deepseek_flash,10,0,assistant_demo_v1,,9,edu-017,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 1009字符,10,,10,,pl_deepseek_pro,10,0,assistant_demo_v1,,9,edu-017,
22,20,ds_batch,,6,AI自动标注 - 响应长度: 499字符,7,,10,,pl_deepseek_flash,10,1,assistant_demo_v1,,8,edu-018,
23,20,ds_batch,,6,AI自动标注 - 响应长度: 1773字符,7,,10,,pl_deepseek_pro,10,1,assistant_demo_v1,,9,edu-018,
23,20,ds_batch,,6,AI自动标注 - 响应长度: 518字符,7,,9,,pl_deepseek_flash,10,0,assistant_demo_v1,,8,edu-019,
23,20,ds_batch,,6,AI自动标注 - 响应长度: 697字符,7,,10,,pl_deepseek_pro,10,1,assistant_demo_v1,,9,edu-019,
22,20,ds_batch,,5,AI自动标注 - 响应长度: 401字符,9,,9,,pl_deepseek_flash,10,0,assistant_demo_v1,,8,edu-020,
23,20,ds_batch,,5,AI自动标注 - 响应长度: 662字符,10,,10,,pl_deepseek_pro,10,0,assistant_demo_v1,,9,edu-020,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 421字符,7,,9,,pl_deepseek_flash,17,1,assistant_demo_v1,,8,es-001,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 534字符,7,,10,,pl_deepseek_pro,17,0,assistant_demo_v1,,8,es-001,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 835字符,7,,10,,pl_deepseek_pro,17,1,assistant_demo_v1,,9,es-002,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 649字符,7,,10,,pl_deepseek_flash,17,1,assistant_demo_v1,,9,es-003,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 697字符,7,,10,,pl_deepseek_pro,17,1,assistant_demo_v1,,9,es-003,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 485字符,7,,9,,pl_deepseek_flash,17,0,assistant_demo_v1,,8,es-004,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 966字符,7,,10,,pl_deepseek_pro,17,1,assistant_demo_v1,,9,es-004,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 340字符,7,,8,,pl_deepseek_flash,17,1,assistant_demo_v1,,7,es-005,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 994字符,7,,10,,pl_deepseek_pro,17,0,assistant_demo_v1,,9,es-005,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 287字符,7,,7,,pl_deepseek_flash,17,1,assistant_demo_v1,,7,es-006,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 917字符,7,,10,,pl_deepseek_pro,17,1,assistant_demo_v1,,9,es-006,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 474字符,7,,10,,pl_deepseek_flash,17,1,assistant_demo_v1,,8,es-007,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 777字符,7,,10,,pl_deepseek_pro,17,1,assistant_demo_v1,,9,es-007,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 475字符,7,,9,,pl_deepseek_flash,17,0,assistant_demo_v1,,8,es-008,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 1209字符,7,,10,,pl_deepseek_pro,17,1,assistant_demo_v1,,9,es-008,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 493字符,7,,9,,pl_deepseek_flash,17,0,assistant_demo_v1,,8,es-009,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 409字符,7,,8,,pl_deepseek_pro,17,0,assistant_demo_v1,,8,es-009,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 559字符,7,,10,,pl_deepseek_flash,17,0,assistant_demo_v1,,8,es-010,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 1419字符,7,,10,,pl_deepseek_pro,17,0,assistant_demo_v1,,9,es-010,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 642字符,7,,10,,pl_deepseek_flash,17,0,assistant_demo_v1,,9,es-011,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 797字符,7,,10,,pl_deepseek_pro,17,0,assistant_demo_v1,,9,es-011,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 528字符,7,,10,,pl_deepseek_flash,17,1,assistant_demo_v1,,8,es-012,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 963字符,7,,10,,pl_deepseek_pro,17,1,assistant_demo_v1,,9,es-012,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 733字符,7,,9,,pl_deepseek_flash,17,0,assistant_demo_v1,,9,es-013,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 825字符,7,,10,,pl_deepseek_pro,17,0,assistant_demo_v1,,9,es-013,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 342字符,7,,8,,pl_deepseek_flash,17,0,assistant_demo_v1,,7,es-014,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 1303字符,7,,10,,pl_deepseek_pro,17,0,assistant_demo_v1,,9,es-014,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 246字符,7,,6,,pl_deepseek_flash,17,0,assistant_demo_v1,,7,es-015,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 952字符,7,,10,,pl_deepseek_pro,17,0,assistant_demo_v1,,9,es-015,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 480字符,7,,9,,pl_deepseek_flash,17,0,assistant_demo_v1,,8,es-016,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 810字符,7,,10,,pl_deepseek_pro,17,0,assistant_demo_v1,,9,es-016,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 499字符,7,,9,,pl_deepseek_flash,17,0,assistant_demo_v1,,8,es-017,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 372字符,7,,9,,pl_deepseek_flash,17,0,assistant_demo_v1,,7,es-018,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 978字符,7,,10,,pl_deepseek_pro,17,1,assistant_demo_v1,,9,es-018,
36,35,ds_batch,,6,AI自动标注 - 响应长度: 194字符,6,,4,,pl_deepseek_flash,17,0,assistant_demo_v1,,6,es-019,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 596字符,7,,10,,pl_deepseek_pro,17,1,assistant_demo_v1,,8,es-019,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 417字符,7,,8,,pl_deepseek_flash,17,1,assistant_demo_v1,,8,es-020,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 1728字符,7,,10,,pl_deepseek_pro,17,1,assistant_demo_v1,,9,es-020,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 233字符,7,,7,,pl_deepseek_flash,17,0,assistant_demo_v1,,7,es-021,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 466字符,7,,10,,pl_deepseek_pro,17,0,assistant_demo_v1,,8,es-021,
36,35,ds_batch,,6,AI自动标注 - 响应长度: 200字符,7,,7,,pl_deepseek_flash,17,1,assistant_demo_v1,,7,es-022,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 715字符,7,,10,,pl_deepseek_pro,17,1,assistant_demo_v1,,9,es-022,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 268字符,7,,7,,pl_deepseek_flash,17,0,assistant_demo_v1,,7,es-023,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 747字符,7,,10,,pl_deepseek_pro,17,0,assistant_demo_v1,,9,es-023,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 369字符,7,,9,,pl_deepseek_flash,17,0,assistant_demo_v1,,7,es-024,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 902字符,7,,10,,pl_deepseek_pro,17,0,assistant_demo_v1,,9,es-024,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 352字符,7,,9,,pl_deepseek_flash,17,0,assistant_demo_v1,,7,es-025,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 741字符,7,,10,,pl_deepseek_pro,17,1,assistant_demo_v1,,9,es-025,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 413字符,7,,8,,pl_deepseek_flash,17,0,assistant_demo_v1,,8,es-026,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 649字符,7,,10,,pl_deepseek_pro,17,0,assistant_demo_v1,,9,es-026,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 252字符,7,,8,,pl_deepseek_flash,17,1,assistant_demo_v1,,7,es-027,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 886字符,7,,10,,pl_deepseek_pro,17,1,assistant_demo_v1,,9,es-027,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 456字符,7,,8,,pl_deepseek_flash,17,1,assistant_demo_v1,,8,es-028,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 1026字符,7,,10,,pl_deepseek_pro,17,0,assistant_demo_v1,,9,es-028,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 254字符,7,,8,,pl_deepseek_flash,17,0,assistant_demo_v1,,7,es-029,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 881字符,7,,10,,pl_deepseek_pro,17,0,assistant_demo_v1,,9,es-029,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 235字符,7,,7,,pl_deepseek_flash,17,0,assistant_demo_v1,,7,es-030,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 564字符,7,,10,,pl_deepseek_pro,17,0,assistant_demo_v1,,8,es-030,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 405字符,7,,8,,pl_deepseek_flash,17,1,assistant_demo_v1,,8,es-031,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 609字符,7,,10,,pl_deepseek_pro,17,1,assistant_demo_v1,,9,es-031,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 203字符,7,,6,,pl_deepseek_flash,17,0,assistant_demo_v1,,7,es-032,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 413字符,7,,8,,pl_deepseek_pro,17,0,assistant_demo_v1,,8,es-032,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 480字符,7,,9,,pl_deepseek_flash,17,0,assistant_demo_v1,,8,es-033,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 762字符,7,,10,,pl_deepseek_pro,17,0,assistant_demo_v1,,9,es-033,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 413字符,7,,9,,pl_deepseek_flash,17,1,assistant_demo_v1,,8,es-034,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 944字符,7,,10,,pl_deepseek_pro,17,0,assistant_demo_v1,,9,es-034,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 507字符,7,,10,,pl_deepseek_flash,17,0,assistant_demo_v1,,8,es-035,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 528字符,7,,10,,pl_deepseek_pro,17,0,assistant_demo_v1,,8,es-035,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 386字符,7,,8,,pl_deepseek_flash,17,0,assistant_demo_v1,,7,es-036,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 673字符,7,,10,,pl_deepseek_pro,17,1,assistant_demo_v1,,9,es-036,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 464字符,7,,10,,pl_deepseek_flash,17,0,assistant_demo_v1,,8,es-037,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 713字符,7,,10,,pl_deepseek_pro,17,1,assistant_demo_v1,,9,es-037,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 350字符,7,,9,,pl_deepseek_flash,17,0,assistant_demo_v1,,7,es-038,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 467字符,7,,7,,pl_deepseek_pro,17,0,assistant_demo_v1,,8,es-038,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 459字符,7,,8,,pl_deepseek_flash,17,1,assistant_demo_v1,,8,es-039,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 1026字符,7,,10,,pl_deepseek_pro,17,1,assistant_demo_v1,,9,es-039,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 215字符,7,,7,,pl_deepseek_flash,17,0,assistant_demo_v1,,7,es-040,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 558字符,7,,10,,pl_deepseek_pro,17,0,assistant_demo_v1,,8,es-040,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 286字符,7,,7,,pl_deepseek_flash,17,0,assistant_demo_v1,,7,es-041,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 988字符,7,,10,,pl_deepseek_pro,17,0,assistant_demo_v1,,9,es-041,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 430字符,7,,10,,pl_deepseek_flash,17,1,assistant_demo_v1,,8,es-042,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 437字符,7,,9,,pl_deepseek_pro,17,0,assistant_demo_v1,,8,es-042,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 231字符,7,,7,,pl_deepseek_flash,17,0,assistant_demo_v1,,7,es-043,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 350字符,7,,9,,pl_deepseek_pro,17,0,assistant_demo_v1,,7,es-043,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 334字符,7,,8,,pl_deepseek_flash,17,1,assistant_demo_v1,,7,es-044,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 520字符,7,,10,,pl_deepseek_pro,17,0,assistant_demo_v1,,8,es-044,
36,35,ds_batch,,6,AI自动标注 - 响应长度: 162字符,6,,4,,pl_deepseek_flash,17,0,assistant_demo_v1,,6,es-045,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 344字符,7,,7,,pl_deepseek_pro,17,1,assistant_demo_v1,,7,es-045,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 666字符,7,,10,,pl_deepseek_flash,17,0,assistant_demo_v1,,9,es-046,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 765字符,7,,10,,pl_deepseek_pro,17,0,assistant_demo_v1,,9,es-046,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 377字符,7,,8,,pl_deepseek_flash,17,0,assistant_demo_v1,,7,es-047,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 438字符,7,,9,,pl_deepseek_pro,17,0,assistant_demo_v1,,8,es-047,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 686字符,7,,10,,pl_deepseek_flash,17,0,assistant_demo_v1,,9,es-048,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 1013字符,7,,10,,pl_deepseek_pro,17,0,assistant_demo_v1,,9,es-048,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 328字符,7,,8,,pl_deepseek_flash,17,1,assistant_demo_v1,,7,es-049,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 751字符,7,,10,,pl_deepseek_pro,17,0,assistant_demo_v1,,9,es-049,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 321字符,7,,8,,pl_deepseek_flash,17,0,assistant_demo_v1,,7,es-050,
38,35,ds_batch,,6,AI自动标注 - 响应长度: 638字符,7,,9,,pl_deepseek_pro,17,1,assistant_demo_v1,,9,es-050,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 227字符,7,,7,,pl_deepseek_flash,17,0,assistant_demo_v1,,7,es-051,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 241字符,7,,7,,pl_deepseek_pro,17,0,assistant_demo_v1,,7,es-051,
37,35,ds_batch,,6,AI自动标注 - 响应长度: 318字符,7,,9,,pl_deepseek_flash,17,0,assistant_demo_v1,,7,es-052,
