risk_score,correctness_score,human_time_ai_min,task_source,human_time_base_min,difficulty_label,policy_id,task_id,completeness_score,notes,task_text,quality_score,run_id,sector,risk_class,review_effort_min,hallucination_flag,annotator_id
,,,https://www.mee.gov.cn/,,medium,pl_glm_47_flashx,ps-015,,GLM-4.7-flashx v2 auto-generated response. Latency: 30.54s. Response length: 482 chars.,预防接种异常反应补偿与民事赔偿关系应如何向群众解释？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch_v2,public service,medium,,,glm_4.7_flashx_auto_v2
,,,https://www.mee.gov.cn/zcwj/gwywj/202508/t20250827_1126207.shtml,,medium,pl_glm_47_flashx,ps-016,,GLM-4.7-flashx v2 auto-generated response. Latency: 26.84s. Response length: 840 chars.,精神卫生法框架下严重精神障碍患者服务管理要点是什么？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch_v2,public service,medium,,,glm_4.7_flashx_auto_v2
,,,https://www.mca.gov.cn/,,medium,pl_glm_47_flashx,ps-017,,GLM-4.7-flashx v2 auto-generated response. Latency: 25.98s. Response length: 319 chars.,突发公共卫生事件分级响应启动后，社区可承担哪些配合工作？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch_v2,public service,medium,,,glm_4.7_flashx_auto_v2
,,,https://www.mca.gov.cn/n152/n165/c166/,,medium,pl_glm_47_flashx,ps-018,,GLM-4.7-flashx v2 auto-generated response. Latency: 19.18s. Response length: 389 chars.,食品安全事故信息通报与舆情回应应注意哪些原则？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch_v2,public service,high,,,glm_4.7_flashx_auto_v2
,,,https://www.mohrss.gov.cn/SYrlzyhshbzk/,,medium,pl_glm_47_flashx,ps-019,,GLM-4.7-flashx v2 auto-generated response. Latency: 25.74s. Response length: 375 chars.,饮用水水源保护区管理中的公众参与方式有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch_v2,public service,medium,,,glm_4.7_flashx_auto_v2
,,,https://www.mohrss.gov.cn/SYrlzyhshbzb/jycyz/,,medium,pl_glm_47_flashx,ps-020,,GLM-4.7-flashx v2 auto-generated response. Latency: 40.67s. Response length: 413 chars.,噪声污染防治中“敏感建筑物集中区域”监管要点是什么？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch_v2,public service,medium,,,glm_4.7_flashx_auto_v2
,,,https://www.ndrc.gov.cn/,,medium,pl_glm_47_flashx,ps-021,,GLM-4.7-flashx v2 auto-generated response. Latency: 57.23s. Response length: 473 chars.,生活垃圾分类投放、收集、运输的责任边界如何划分？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch_v2,public service,medium,,,glm_4.7_flashx_auto_v2
,,,https://www.ndrc.gov.cn/fggz/,,medium,pl_glm_47_flashx,ps-022,,GLM-4.7-flashx v2 auto-generated response. Latency: 24.18s. Response length: 436 chars.,危险废物经营许可证制度对产废单位意味着什么？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch_v2,public service,high,,,glm_4.7_flashx_auto_v2
,,,https://www.mof.gov.cn/,,medium,pl_glm_47_flashx,ps-023,,GLM-4.7-flashx v2 auto-generated response. Latency: 18.26s. Response length: 606 chars.,土壤污染风险管控和修复活动中的信息公开要求有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch_v2,public service,medium,,,glm_4.7_flashx_auto_v2
,,,https://www.mof.gov.cn/zhengwuxinxi/caizhengxinwen/,,medium,pl_glm_47_flashx,ps-024,,GLM-4.7-flashx v2 auto-generated response. Latency: 16.93s. Response length: 676 chars.,碳排放权交易与排污许可制度在监管对象上如何区分？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch_v2,public service,medium,,,glm_4.7_flashx_auto_v2
,,,https://www.nhc.gov.cn/,,medium,pl_glm_47_flashx,ps-025,,GLM-4.7-flashx v2 auto-generated response. Latency: 28.57s. Response length: 441 chars.,生态保护红线内允许的人类活动类型有哪些概括性限制？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch_v2,public service,medium,,,glm_4.7_flashx_auto_v2
